id,occ_date,occ_year,premises_type,bike_cost,cost_group
14341,2018-03-04,2018,Apartment,900,500<1000
14342,2018-03-05,2018,Apartment,1000,1000<1500
14343,2018-03-05,2018,Educational,1900,1500<2000
14344,2018-03-02,2018,Apartment,600,500<1000
14345,2018-03-06,2018,Apartment,400,<500
14346,2018-02-23,2018,Apartment,1099,1000<1500
14347,2018-03-07,2018,Outside,3000,2000<
14349,2018-02-23,2018,Apartment,999.99,500<1000
14350,2018-03-08,2018,Commercial,1033.94,1000<1500
14352,2018-03-09,2018,Outside,800,500<1000
14353,2018-03-08,2018,Educational,1250,1000<1500
14354,2018-03-02,2018,Other,400,<500
14355,2018-03-09,2018,Apartment,1113.03,1000<1500
14356,2018-03-02,2018,Apartment,2200,2000<
14357,2018-02-25,2018,Apartment,1700,1500<2000
14358,2018-03-12,2018,House,850,500<1000
14359,2018-03-06,2018,Apartment,500,500<1000
14360,2018-03-12,2018,Outside,479,<500
14361,2018-03-10,2018,Outside,650,500<1000
14362,2018-03-10,2018,Outside,550,500<1000
14363,2018-03-09,2018,Outside,1000,1000<1500
14365,2018-03-10,2018,Commercial,450,<500
14366,2018-03-02,2018,House,1000,1000<1500
14367,2018-03-02,2018,House,1500,1500<2000
14368,2018-03-09,2018,Other,600,500<1000
14371,2018-03-10,2018,Other,125,<500
14372,2018-03-15,2018,Other,700,500<1000
14373,2018-03-14,2018,Outside,600,500<1000
14374,2018-03-12,2018,Apartment,5000,2000<
14375,2018-01-01,2018,Apartment,1050,1000<1500
14376,2018-03-16,2018,House,950,500<1000
14377,2018-03-17,2018,Other,200,<500
14378,2017-10-10,2017,Outside,1854.99,1500<2000
14379,2018-03-15,2018,Outside,700,500<1000
14380,2018-03-17,2018,Outside,500,500<1000
14381,2018-03-17,2018,Other,1500,1500<2000
14382,2018-03-17,2018,Other,850,500<1000
14383,2018-03-16,2018,Other,1500,1500<2000
14385,2018-03-17,2018,Apartment,1149,1000<1500
14386,2018-03-17,2018,House,600,500<1000
14388,2018-03-17,2018,Other,1500,1500<2000
14389,2018-02-24,2018,Apartment,375,<500
14390,2018-03-14,2018,Apartment,350,<500
14391,2018-03-14,2018,Apartment,1250,1000<1500
14392,2017-11-20,2017,Apartment,519,500<1000
14393,2018-03-19,2018,Other,500,500<1000
14394,2018-03-20,2018,Outside,1100,1000<1500
14395,2018-03-12,2018,Outside,300,<500
14396,2018-03-20,2018,Apartment,630,500<1000
14397,2018-03-19,2018,Apartment,600,500<1000
14398,2018-03-08,2018,Other,6000,2000<
14399,2018-03-19,2018,Commercial,599.99,500<1000
14400,2018-03-20,2018,House,600,500<1000
14401,2018-03-19,2018,Outside,600,500<1000
14402,2018-03-19,2018,Outside,1000,1000<1500
14403,2018-03-21,2018,Outside,950,500<1000
14404,2018-03-21,2018,Outside,800,500<1000
14405,2018-03-18,2018,Outside,300,<500
14406,2018-03-21,2018,Apartment,699,500<1000
14408,2018-03-13,2018,Educational,500,500<1000
14409,2018-03-18,2018,Commercial,100,<500
14410,2018-03-20,2018,Other,800,500<1000
14411,2018-03-16,2018,Outside,650,500<1000
14412,2018-03-13,2018,Outside,527,500<1000
14415,2018-03-16,2018,Outside,650,500<1000
14416,2018-03-22,2018,Commercial,800,500<1000
14417,2018-03-22,2018,Apartment,2000,2000<
14418,2018-03-21,2018,Apartment,2900,2000<
14419,2018-03-22,2018,Apartment,900,500<1000
14420,2018-03-21,2018,Apartment,1039.99,1000<1500
14421,2018-03-22,2018,Apartment,4000,2000<
14422,2018-03-23,2018,House,3000,2000<
14423,2018-03-22,2018,Outside,400,<500
14424,2018-03-22,2018,Outside,500,500<1000
14425,2018-03-10,2018,Apartment,2000,2000<
14426,2018-03-24,2018,Educational,500,500<1000
14427,2018-03-23,2018,House,600,500<1000
14428,2018-03-25,2018,Outside,3000,2000<
14430,2018-03-22,2018,Educational,900,500<1000
14431,2018-03-24,2018,House,1000,1000<1500
14432,2018-03-25,2018,Apartment,849,500<1000
14433,2018-03-24,2018,Other,309,<500
14434,2018-03-09,2018,Apartment,2500,2000<
14435,2018-03-24,2018,Outside,350,<500
14436,2018-03-26,2018,Apartment,300,<500
14437,2018-03-08,2018,House,2500,2000<
14438,2018-03-26,2018,Other,400,<500
14439,2018-03-26,2018,Other,1800,1500<2000
14440,2018-03-26,2018,Other,800,500<1000
14441,2018-03-24,2018,Outside,449,<500
14442,2018-03-25,2018,House,1800,1500<2000
14443,2018-03-25,2018,House,150,<500
14444,2018-03-18,2018,Commercial,1500,1500<2000
14445,2018-02-21,2018,Outside,1000,1000<1500
14446,2017-02-28,2017,Outside,800,500<1000
14447,2018-03-23,2018,Outside,1500,1500<2000
14448,2018-03-27,2018,Outside,500,500<1000
14449,2018-03-27,2018,Other,1146,1000<1500
14450,2018-03-17,2018,Apartment,2000,2000<
14451,2018-03-09,2018,Apartment,500,500<1000
14452,2018-03-28,2018,Outside,2000,2000<
14453,2018-03-28,2018,Transit,300,<500
14454,2018-01-08,2018,Educational,150,<500
14455,2018-03-27,2018,Commercial,3953.87,2000<
14456,2018-03-27,2018,House,400,<500
14457,2018-03-29,2018,Educational,100,<500
14459,2018-03-29,2018,Outside,250,<500
14460,2018-03-29,2018,House,400,<500
14461,2018-03-28,2018,House,500,500<1000
14462,2018-01-01,2018,Apartment,500,500<1000
14463,2018-01-01,2018,Apartment,500,500<1000
14464,2018-03-26,2018,Apartment,100,<500
14465,2018-03-29,2018,Other,1200,1000<1500
14466,2018-03-30,2018,Apartment,2000,2000<
14467,2018-03-30,2018,Apartment,3500,2000<
14468,2018-03-29,2018,Apartment,2100,2000<
14469,2018-03-30,2018,Commercial,379,<500
14470,2018-03-31,2018,House,500,500<1000
14471,2018-03-30,2018,Apartment,450,<500
14472,2017-11-21,2017,House,800,500<1000
14473,2018-04-01,2018,Apartment,250,<500
14474,2018-04-02,2018,Other,729,500<1000
14475,2018-04-01,2018,House,99,<500
14476,2018-04-01,2018,Educational,1500,1500<2000
14477,2018-04-02,2018,Other,729,500<1000
14478,2018-04-02,2018,Outside,280,<500
14480,2018-03-21,2018,Outside,3000,2000<
14481,2018-02-01,2018,Apartment,1000,1000<1500
14482,2018-04-03,2018,Commercial,1000,1000<1500
14484,2018-04-03,2018,House,150,<500
14485,2018-03-27,2018,Apartment,1500,1500<2000
14486,2018-04-03,2018,Outside,600,500<1000
14487,2018-04-05,2018,Apartment,1500,1500<2000
14488,2018-04-05,2018,Outside,2500,2000<
14489,2018-04-04,2018,Other,500,500<1000
14490,2018-04-05,2018,Apartment,1500,1500<2000
14491,2018-03-01,2018,Outside,3000,2000<
14492,2018-04-05,2018,Apartment,1500,1500<2000
14493,2018-04-05,2018,Outside,2500,2000<
14494,2018-04-06,2018,Educational,3000,2000<
14495,2018-04-06,2018,Outside,100,<500
14496,2018-04-05,2018,Transit,300,<500
14497,2018-04-04,2018,Apartment,465,<500
14498,2018-04-05,2018,House,700,500<1000
14499,2018-04-06,2018,Other,400,<500
14500,2018-03-26,2018,Outside,300,<500
14501,2018-04-07,2018,House,100,<500
14502,2018-04-08,2018,Outside,1500,1500<2000
14503,2018-04-08,2018,Apartment,4000,2000<
14504,2018-04-02,2018,Educational,300,<500
14505,2018-04-08,2018,House,300,<500
14506,2018-04-09,2018,Outside,385,<500
14507,2018-04-09,2018,Apartment,2394,2000<
14508,2018-02-21,2018,Apartment,700,500<1000
14509,2018-04-10,2018,Apartment,749,500<1000
14510,2018-04-05,2018,Other,663.4,500<1000
14511,2018-04-07,2018,Apartment,700,500<1000
14512,2018-04-08,2018,Outside,220,<500
14513,2018-04-08,2018,Commercial,1600,1500<2000
14514,2018-04-04,2018,Apartment,750,500<1000
14515,2018-04-07,2018,Other,400,<500
14516,2018-04-11,2018,Apartment,550,500<1000
14517,2018-04-10,2018,Apartment,85,<500
14519,2018-04-07,2018,Other,433.22,<500
14520,2018-04-09,2018,Commercial,2600,2000<
14521,2018-04-03,2018,Commercial,2000,2000<
14522,2018-04-11,2018,Apartment,1000,1000<1500
14523,2018-04-12,2018,House,1350,1000<1500
14524,2018-04-11,2018,Apartment,300,<500
14525,2018-04-12,2018,Outside,800,500<1000
14526,2018-04-11,2018,Outside,800,500<1000
14527,2018-04-09,2018,Apartment,1569.57,1500<2000
14529,2018-04-11,2018,Outside,1450,1000<1500
14530,2018-04-12,2018,House,250,<500
14531,2018-04-13,2018,Outside,1100,1000<1500
14532,2017-11-25,2017,House,400,<500
14533,2018-04-13,2018,Outside,2000,2000<
14534,2018-03-24,2018,Other,250,<500
14535,2017-11-25,2017,House,400,<500
14536,2018-04-12,2018,House,900,500<1000
14537,2018-04-12,2018,House,900,500<1000
14539,2018-04-12,2018,House,900,500<1000
14540,2018-04-11,2018,Outside,800,500<1000
14541,2018-04-13,2018,Outside,325,<500
14542,2018-04-03,2018,Outside,550,500<1000
14543,2018-04-09,2018,Outside,400,<500
14544,2018-04-09,2018,Outside,400,<500
14545,2018-04-12,2018,Outside,300,<500
14546,2018-04-14,2018,House,500,500<1000
14547,2018-04-13,2018,Apartment,1000,1000<1500
14548,2018-04-14,2018,Apartment,170,<500
14550,2018-04-16,2018,House,300,<500
14551,2018-04-14,2018,Apartment,3150,2000<
14552,2018-04-15,2018,Outside,900,500<1000
14553,2018-04-13,2018,Commercial,1600,1500<2000
14554,2018-04-10,2018,Educational,630,500<1000
14555,2018-04-12,2018,Educational,400,<500
14556,2018-04-17,2018,Outside,1000,1000<1500
14557,2018-04-18,2018,Commercial,300,<500
14558,2018-04-18,2018,Outside,400,<500
14559,2018-04-13,2018,Apartment,500,500<1000
14560,2018-04-16,2018,Outside,800,500<1000
14561,2018-04-17,2018,Commercial,1800,1500<2000
14562,2018-04-11,2018,Outside,400,<500
14563,2018-04-18,2018,Apartment,1000,1000<1500
14564,2018-04-19,2018,House,1200,1000<1500
14566,2018-04-10,2018,Outside,750,500<1000
14567,2018-04-17,2018,Commercial,520,500<1000
14568,2018-04-18,2018,Outside,650,500<1000
14569,2018-04-13,2018,Other,600,500<1000
14570,2018-04-13,2018,Other,800,500<1000
14572,2018-04-19,2018,House,1500,1500<2000
14573,2018-04-09,2018,House,850,500<1000
14574,2018-04-20,2018,Apartment,500,500<1000
14575,2018-04-21,2018,Apartment,3000,2000<
14576,2018-04-20,2018,Educational,600,500<1000
14577,2018-04-20,2018,Educational,600,500<1000
14578,2018-04-21,2018,Outside,750,500<1000
14579,2018-04-21,2018,Outside,2712,2000<
14580,2018-04-21,2018,Outside,100,<500
14581,2018-04-21,2018,Outside,3000,2000<
14582,2018-04-21,2018,Apartment,450,<500
14583,2018-04-15,2018,Commercial,4000,2000<
14584,2018-04-21,2018,Other,200,<500
14585,2018-04-20,2018,Outside,1200,1000<1500
14587,2018-04-22,2018,Apartment,1800,1500<2000
14588,2018-04-21,2018,Outside,200,<500
14589,2018-04-21,2018,Outside,1700,1500<2000
14590,2018-04-23,2018,Outside,800,500<1000
14591,2018-04-21,2018,Apartment,600,500<1000
14592,2018-04-22,2018,Outside,899,500<1000
14593,2018-04-23,2018,Apartment,620,500<1000
14594,2018-04-21,2018,Apartment,1000,1000<1500
14595,2018-04-21,2018,Apartment,300,<500
14596,2018-04-22,2018,Apartment,500,500<1000
14597,2018-04-23,2018,Commercial,3314,2000<
14598,2018-04-23,2018,Outside,300,<500
14599,2018-04-24,2018,Outside,600,500<1000
14600,2017-03-31,2017,Commercial,6000,2000<
14601,2018-04-19,2018,House,3800,2000<
14602,2018-03-29,2018,Apartment,500,500<1000
14603,2018-04-23,2018,Outside,400,<500
14604,2018-03-29,2018,Apartment,500,500<1000
14605,2018-04-23,2018,Apartment,2500,2000<
14606,2018-04-24,2018,House,300,<500
14607,2018-04-22,2018,Apartment,1500,1500<2000
14608,2018-04-23,2018,House,100,<500
14609,2018-04-23,2018,Other,1150,1000<1500
14612,2017-11-01,2017,Apartment,650,500<1000
14613,2018-04-25,2018,Apartment,700,500<1000
14614,2018-04-24,2018,Outside,300,<500
14615,2018-04-22,2018,Apartment,1000,1000<1500
14616,2018-03-27,2018,Transit,90,<500
14617,2018-04-24,2018,Transit,800,500<1000
14618,2018-04-23,2018,Educational,50,<500
14619,2018-04-26,2018,Outside,1200,1000<1500
14620,2018-01-21,2018,Outside,800,500<1000
14622,2018-04-25,2018,House,2000,2000<
14623,2018-04-25,2018,House,2000,2000<
14624,2018-04-21,2018,Outside,2000,2000<
14625,2018-04-25,2018,Outside,900,500<1000
14626,2018-04-16,2018,Apartment,300,<500
14627,2018-04-16,2018,Apartment,120,<500
14628,2018-04-26,2018,Educational,130,<500
14629,2018-04-13,2018,Apartment,520,500<1000
14630,2018-04-27,2018,Outside,4000,2000<
14631,2018-04-02,2018,Outside,2102,2000<
14632,2018-04-21,2018,Educational,500,500<1000
14633,2018-04-26,2018,Commercial,1790,1500<2000
14634,2018-04-27,2018,Outside,365,<500
14635,2018-04-26,2018,Outside,400,<500
14636,2017-09-20,2017,Apartment,600,500<1000
14637,2018-04-09,2018,Outside,1000,1000<1500
14638,2018-04-27,2018,Apartment,400,<500
14639,2018-04-07,2018,Commercial,400,<500
14640,2018-04-05,2018,Outside,500,500<1000
14641,2018-04-07,2018,Commercial,400,<500
14642,2018-04-07,2018,Commercial,400,<500
14643,2018-04-07,2018,Commercial,400,<500
14644,2018-04-27,2018,Other,6000,2000<
14645,2018-04-27,2018,Other,2200,2000<
14646,2018-04-27,2018,Other,1200,1000<1500
14647,2018-02-21,2018,Transit,500,500<1000
14648,2018-04-29,2018,Apartment,500,500<1000
14649,2018-04-28,2018,Transit,650,500<1000
14651,2018-04-29,2018,Apartment,2000,2000<
14652,2018-04-30,2018,Outside,432.99,<500
14653,2018-04-27,2018,Outside,1500,1500<2000
14654,2018-04-29,2018,Other,1100,1000<1500
14655,2018-04-01,2018,Commercial,600,500<1000
14656,2018-04-30,2018,Outside,50,<500
14657,2018-04-30,2018,Apartment,580,500<1000
14658,2018-04-29,2018,Outside,825,500<1000
14659,2018-04-30,2018,House,500,500<1000
14660,2018-04-26,2018,Commercial,800,500<1000
14662,2018-04-29,2018,Commercial,600,500<1000
14663,2018-04-29,2018,Commercial,850,500<1000
14664,2018-04-29,2018,Other,1500,1500<2000
14665,2018-04-30,2018,Apartment,600,500<1000
14666,2017-11-19,2017,Outside,916,500<1000
14667,2018-04-25,2018,Outside,400,<500
14668,2018-04-27,2018,Apartment,450,<500
14669,2018-04-30,2018,Outside,300,<500
14670,2018-05-01,2018,Apartment,300,<500
14671,2018-05-01,2018,Outside,200,<500
14672,2018-05-01,2018,Outside,274,<500
14673,2018-04-26,2018,Outside,400,<500
14674,2018-04-30,2018,Outside,500,500<1000
14675,2018-05-01,2018,Outside,470,<500
14676,2018-05-01,2018,Outside,700,500<1000
14677,2018-04-30,2018,Commercial,3500,2000<
14678,2018-05-01,2018,Commercial,1500,1500<2000
14679,2017-11-01,2017,Commercial,250,<500
14680,2017-11-01,2017,Commercial,250,<500
14682,2018-05-01,2018,Other,1000,1000<1500
14683,2018-04-27,2018,Apartment,499,<500
14684,2018-04-24,2018,Outside,850,500<1000
14685,2018-05-02,2018,Commercial,1500,1500<2000
14686,2018-04-24,2018,Apartment,1000,1000<1500
14687,2018-05-01,2018,Apartment,670,500<1000
14688,2018-05-02,2018,Outside,1500,1500<2000
14689,2018-05-01,2018,Outside,1000,1000<1500
14690,2018-04-24,2018,Apartment,250,<500
14691,2018-05-02,2018,Commercial,1500,1500<2000
14692,2018-04-20,2018,House,700,500<1000
14693,2018-04-03,2018,House,430,<500
14694,2018-04-24,2018,Outside,300,<500
14695,2018-04-28,2018,Apartment,700,500<1000
14696,2018-05-01,2018,Outside,40,<500
14697,2018-05-02,2018,Educational,581,500<1000
14698,2018-05-03,2018,Commercial,1500,1500<2000
14699,2018-05-02,2018,Apartment,300,<500
14700,2018-05-02,2018,Apartment,500,500<1000
14702,2018-05-03,2018,Educational,650,500<1000
14703,2018-05-04,2018,Commercial,550,500<1000
14704,2018-04-27,2018,Outside,250,<500
14705,2018-05-04,2018,Outside,2000,2000<
14706,2018-05-04,2018,Commercial,50,<500
14707,2018-05-03,2018,Outside,50,<500
14708,2017-11-01,2017,Other,100,<500
14709,2018-05-04,2018,House,379.99,<500
14710,2018-05-04,2018,House,379.99,<500
14711,2018-04-28,2018,Outside,2000,2000<
14712,2018-05-04,2018,House,100,<500
14713,2018-04-26,2018,House,1600,1500<2000
14714,2018-04-26,2018,House,300,<500
14715,2018-04-30,2018,Apartment,1469,1000<1500
14716,2018-05-05,2018,Apartment,1550,1500<2000
14717,2018-04-26,2018,House,750,500<1000
14718,2018-05-05,2018,Apartment,1000,1000<1500
14719,2018-05-04,2018,Other,700,500<1000
14721,2018-05-04,2018,House,350,<500
14722,2018-05-04,2018,House,900,500<1000
14723,2018-04-27,2018,House,570,500<1000
14724,2018-05-04,2018,House,150,<500
14725,2018-05-02,2018,Outside,1000,1000<1500
14726,2018-05-04,2018,Outside,1800,1500<2000
14727,2018-05-05,2018,Apartment,150,<500
14728,2018-05-05,2018,Apartment,150,<500
14729,2018-05-05,2018,House,600,500<1000
14730,2018-05-05,2018,Apartment,500,500<1000
14731,2018-05-02,2018,Outside,300,<500
14732,2018-05-02,2018,Outside,2000,2000<
14733,2018-05-05,2018,House,150,<500
14734,2018-05-03,2018,Apartment,580,500<1000
14735,2018-05-06,2018,Apartment,725,500<1000
14736,2018-05-05,2018,Apartment,975,500<1000
14737,2018-05-07,2018,Commercial,550,500<1000
14738,2018-05-04,2018,Other,200,<500
14739,2018-05-06,2018,Apartment,650,500<1000
14740,2018-05-03,2018,Apartment,500,500<1000
14741,2018-05-07,2018,Apartment,299,<500
14742,2018-05-05,2018,Outside,1700,1500<2000
14743,2018-05-04,2018,Other,300,<500
14744,2018-05-07,2018,Outside,1200,1000<1500
14746,2018-05-06,2018,Outside,65,<500
14748,2018-05-08,2018,House,50,<500
14749,2018-05-08,2018,Outside,850,500<1000
14750,2018-05-08,2018,Apartment,650,500<1000
14751,2018-05-04,2018,Apartment,1300,1000<1500
14752,2018-05-04,2018,Apartment,1600,1500<2000
14753,2018-05-08,2018,Other,1500,1500<2000
14755,2018-05-08,2018,Educational,450,<500
14756,2018-05-08,2018,Commercial,200,<500
14758,2018-05-08,2018,Commercial,1500,1500<2000
14759,2018-05-08,2018,Educational,640,500<1000
14760,2018-05-07,2018,Outside,230,<500
14761,2018-05-07,2018,Commercial,4000,2000<
14762,2018-05-09,2018,House,450,<500
14763,2018-05-09,2018,House,30,<500
14764,2018-05-08,2018,Outside,400,<500
14765,2018-05-09,2018,Apartment,200,<500
14766,2018-05-07,2018,House,350,<500
14767,2018-05-08,2018,Outside,500,500<1000
14769,2018-05-07,2018,Outside,400,<500
14770,2018-05-08,2018,Outside,200,<500
